trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint
T005552,12:50:00,12:50:00,s1,1,0,1,0
T005552,13:12:00,13:12:00,s12,2,0,0,0
T005552,13:22:00,13:22:00,s28,3,1,0,0
T005553,13:10:00,13:10:00,s1,1,0,1,0
T005553,13:32:00,13:32:00,s12,2,0,0,0
T005553,13:42:00,13:42:00,s28,3,1,0,0
T005554,13:30:00,13:30:00,s1,1,0,1,0
T005554,13:52:00,13:52:00,s12,2,0,0,0
T005554,14:02:00,14:02:00,s28,3,1,0,0
T005555,13:50:00,13:50:00,s1,1,0,1,0
T005555,14:12:00,14:12:00,s12,2,0,0,0
T005555,14:22:00,14:22:00,s28,3,1,0,0
T005556,14:10:00,14:10:00,s1,1,0,1,0
T005556,14:32:00,14:32:00,s12,2,0,0,0
T005556,14:42:00,14:42:00,s28,3,1,0,0
T005557,14:30:00,14:30:00,s1,1,0,1,0
T005557,14:52:00,14:52:00,s12,2,0,0,0
T005557,15:02:00,15:02:00,s28,3,1,0,0
T005558,14:50:00,14:50:00,s1,1,0,1,0
T005558,15:12:00,15:12:00,s12,2,0,0,0
T005558,15:22:00,15:22:00,s28,3,1,0,0
T005559,15:10:00,15:10:00,s1,1,0,1,0
T005559,15:32:00,15:32:00,s12,2,0,0,0
T005559,15:42:00,15:42:00,s28,3,1,0,0
T005560,15:30:00,15:30:00,s1,1,0,1,0
T005560,15:52:00,15:52:00,s12,2,0,0,0
T005560,16:02:00,16:02:00,s28,3,1,0,0
T005561,15:50:00,15:50:00,s1,1,0,1,0
T005561,16:12:00,16:12:00,s12,2,0,0,0
T005561,16:22:00,16:22:00,s28,3,1,0,0
T005562,16:10:00,16:10:00,s1,1,0,1,0
T005562,16:32:00,16:32:00,s12,2,0,0,0
T005562,16:42:00,16:42:00,s28,3,1,0,0
T005563,16:20:00,16:20:00,s1,1,0,1,0
T005563,16:42:00,16:42:00,s12,2,0,0,0
T005563,16:52:00,16:52:00,s28,3,1,0,0
T005564,16:30:00,16:30:00,s1,1,0,1,0
T005564,16:52:00,16:52:00,s12,2,0,0,0
T005564,17:02:00,17:02:00,s28,3,1,0,0
T005565,16:40:00,16:40:00,s1,1,0,1,0
T005565,17:02:00,17:02:00,s12,2,0,0,0
T005565,17:12:00,17:12:00,s28,3,1,0,0
T005566,16:50:00,16:50:00,s1,1,0,1,0
T005566,17:12:00,17:12:00,s12,2,0,0,0
T005566,17:22:00,17:22:00,s28,3,1,0,0
T005567,17:00:00,17:00:00,s1,1,0,1,0
T005567,17:22:00,17:22:00,s12,2,0,0,0
T005567,17:32:00,17:32:00,s28,3,1,0,0
T005568,17:10:00,17:10:00,s1,1,0,1,0
T005568,17:32:00,17:32:00,s12,2,0,0,0
T005568,17:42:00,17:42:00,s28,3,1,0,0
T005569,17:20:00,17:20:00,s1,1,0,1,0
T005569,17:42:00,17:42:00,s12,2,0,0,0
T005569,17:52:00,17:52:00,s28,3,1,0,0
T005570,17:30:00,17:30:00,s1,1,0,1,0
T005570,17:52:00,17:52:00,s12,2,0,0,0
T005570,18:02:00,18:02:00,s28,3,1,0,0
T005571,17:40:00,17:40:00,s1,1,0,1,0
T005571,18:02:00,18:02:00,s12,2,0,0,0
T005571,18:12:00,18:12:00,s28,3,1,0,0
T005572,17:50:00,17:50:00,s1,1,0,1,0
T005572,18:12:00,18:12:00,s12,2,0,0,0
T005572,18:22:00,18:22:00,s28,3,1,0,0
T005573,18:00:00,18:00:00,s1,1,0,1,0
T005573,18:22:00,18:22:00,s12,2,0,0,0
T005573,18:32:00,18:32:00,s28,3,1,0,0
T005574,18:10:00,18:10:00,s1,1,0,1,0
T005574,18:32:00,18:32:00,s12,2,0,0,0
T005574,18:42:00,18:42:00,s28,3,1,0,0
T005575,18:20:00,18:20:00,s1,1,0,1,0
T005575,18:42:00,18:42:00,s12,2,0,0,0
T005575,18:52:00,18:52:00,s28,3,1,0,0
T005576,18:30:00,18:30:00,s1,1,0,1,0
T005576,18:52:00,18:52:00,s12,2,0,0,0
T005576,19:02:00,19:02:00,s28,3,1,0,0
T005577,18:40:00,18:40:00,s1,1,0,1,0
T005577,19:02:00,19:02:00,s12,2,0,0,0
T005577,19:12:00,19:12:00,s28,3,1,0,0
T005578,18:50:00,18:50:00,s1,1,0,1,0
T005578,19:12:00,19:12:00,s12,2,0,0,0
T005578,19:22:00,19:22:00,s28,3,1,0,0
T005579,19:00:00,19:00:00,s1,1,0,1,0
T005579,19:22:00,19:22:00,s12,2,0,0,0
T005579,19:32:00,19:32:00,s28,3,1,0,0
T005580,19:10:00,19:10:00,s1,1,0,1,0
T005580,19:32:00,19:32:00,s12,2,0,0,0
T005580,19:42:00,19:42:00,s28,3,1,0,0
T005581,19:30:00,19:30:00,s1,1,0,1,0
T005581,19:52:00,19:52:00,s12,2,0,0,0
T005581,20:02:00,20:02:00,s28,3,1,0,0
T005582,19:50:00,19:50:00,s1,1,0,1,0
T005582,20:12:00,20:12:00,s12,2,0,0,0
T005582,20:22:00,20:22:00,s28,3,1,0,0
T005583,20:10:00,20:10:00,s1,1,0,1,0
T005583,20:32:00,20:32:00,s12,2,0,0,0
T005583,20:42:00,20:42:00,s28,3,1,0,0
T005584,20:30:00,20:30:00,s1,1,0,1,0
T005584,20:52:00,20:52:00,s12,2,0,0,0
T005584,21:02:00,21:02:00,s28,3,1,0,0
T005585,20:50:00,20:50:00,s1,1,0,1,0
T005585,21:12:00,21:12:00,s12,2,0,0,0
T005585,21:22:00,21:22:00,s28,3,1,0,0
T005586,05:30:00,05:30:00,s1,1,0,1,0
T005586,05:52:00,05:52:00,s12,2,0,0,0
T005586,06:02:00,06:02:00,s28,3,1,0,0
T005587,06:10:00,06:10:00,s1,1,0,1,0
T005587,06:32:00,06:32:00,s12,2,0,0,0
T005587,06:42:00,06:42:00,s28,3,1,0,0
T005588,06:30:00,06:30:00,s1,1,0,1,0
T005588,06:52:00,06:52:00,s12,2,0,0,0
T005588,07:02:00,07:02:00,s28,3,1,0,0
T005589,06:50:00,06:50:00,s1,1,0,1,0
T005589,07:12:00,07:12:00,s12,2,0,0,0
T005589,07:22:00,07:22:00,s28,3,1,0,0
T005590,07:10:00,07:10:00,s1,1,0,1,0
T005590,07:32:00,07:32:00,s12,2,0,0,0
T005590,07:42:00,07:42:00,s28,3,1,0,0
T005591,07:30:00,07:30:00,s1,1,0,1,0
T005591,07:52:00,07:52:00,s12,2,0,0,0
T005591,08:02:00,08:02:00,s28,3,1,0,0
T005592,07:50:00,07:50:00,s1,1,0,1,0
T005592,08:12:00,08:12:00,s12,2,0,0,0
T005592,08:22:00,08:22:00,s28,3,1,0,0
T005593,08:10:00,08:10:00,s1,1,0,1,0
T005593,08:32:00,08:32:00,s12,2,0,0,0
T005593,08:42:00,08:42:00,s28,3,1,0,0
T005594,08:30:00,08:30:00,s1,1,0,1,0
T005594,08:52:00,08:52:00,s12,2,0,0,0
T005594,09:02:00,09:02:00,s28,3,1,0,0
T005595,08:50:00,08:50:00,s1,1,0,1,0
T005595,09:12:00,09:12:00,s12,2,0,0,0
T005595,09:22:00,09:22:00,s28,3,1,0,0
T005596,09:10:00,09:10:00,s1,1,0,1,0
T005596,09:32:00,09:32:00,s12,2,0,0,0
T005596,09:42:00,09:42:00,s28,3,1,0,0
T005597,09:50:00,09:50:00,s1,1,0,1,0
T005597,10:12:00,10:12:00,s12,2,0,0,0
T005597,10:22:00,10:22:00,s28,3,1,0,0
T005598,10:30:00,10:30:00,s1,1,0,1,0
T005598,10:52:00,10:52:00,s12,2,0,0,0
T005598,11:02:00,11:02:00,s28,3,1,0,0
T005599,11:10:00,11:10:00,s1,1,0,1,0
T005599,11:32:00,11:32:00,s12,2,0,0,0
T005599,11:42:00,11:42:00,s28,3,1,0,0
T005600,11:50:00,11:50:00,s1,1,0,1,0
T005600,12:12:00,12:12:00,s12,2,0,0,0
T005600,12:22:00,12:22:00,s28,3,1,0,0
T005601,12:30:00,12:30:00,s1,1,0,1,0
T005601,12:52:00,12:52:00,s12,2,0,0,0
T005601,13:02:00,13:02:00,s28,3,1,0,0
T005602,13:10:00,13:10:00,s1,1,0,1,0
T005602,13:32:00,13:32:00,s12,2,0,0,0
T005602,13:42:00,13:42:00,s28,3,1,0,0
T005603,13:50:00,13:50:00,s1,1,0,1,0
T005603,14:12:00,14:12:00,s12,2,0,0,0
T005603,14:22:00,14:22:00,s28,3,1,0,0
T005604,14:30:00,14:30:00,s1,1,0,1,0
T005604,14:52:00,14:52:00,s12,2,0,0,0
T005604,15:02:00,15:02:00,s28,3,1,0,0
T005605,15:10:00,15:10:00,s1,1,0,1,0
T005605,15:32:00,15:32:00,s12,2,0,0,0
T005605,15:42:00,15:42:00,s28,3,1,0,0
T005606,15:50:00,15:50:00,s1,1,0,1,0
T005606,16:12:00,16:12:00,s12,2,0,0,0
T005606,16:22:00,16:22:00,s28,3,1,0,0
T005607,16:20:00,16:20:00,s1,1,0,1,0
T005607,16:42:00,16:42:00,s12,2,0,0,0
T005607,16:52:00,16:52:00,s28,3,1,0,0
T005608,16:40:00,16:40:00,s1,1,0,1,0
T005608,17:02:00,17:02:00,s12,2,0,0,0
T005608,17:12:00,17:12:00,s28,3,1,0,0
T005609,17:00:00,17:00:00,s1,1,0,1,0
T005609,17:22:00,17:22:00,s12,2,0,0,0
T005609,17:32:00,17:32:00,s28,3,1,0,0
T005610,17:20:00,17:20:00,s1,1,0,1,0
T005610,17:42:00,17:42:00,s12,2,0,0,0
T005610,17:52:00,17:52:00,s28,3,1,0,0
T005611,17:40:00,17:40:00,s1,1,0,1,0
T005611,18:02:00,18:02:00,s12,2,0,0,0
T005611,18:12:00,18:12:00,s28,3,1,0,0
T005612,18:00:00,18:00:00,s1,1,0,1,0
T005612,18:22:00,18:22:00,s12,2,0,0,0
T005612,18:32:00,18:32:00,s28,3,1,0,0
T005613,18:20:00,18:20:00,s1,1,0,1,0
T005613,18:42:00,18:42:00,s12,2,0,0,0
T005613,18:52:00,18:52:00,s28,3,1,0,0
T005614,18:40:00,18:40:00,s1,1,0,1,0
T005614,19:02:00,19:02:00,s12,2,0,0,0
T005614,19:12:00,19:12:00,s28,3,1,0,0
T005615,19:00:00,19:00:00,s1,1,0,1,0
T005615,19:22:00,19:22:00,s12,2,0,0,0
T005615,19:32:00,19:32:00,s28,3,1,0,0
T005616,19:30:00,19:30:00,s1,1,0,1,0
T005616,19:52:00,19:52:00,s12,2,0,0,0
T005616,20:02:00,20:02:00,s28,3,1,0,0
T005617,20:10:00,20:10:00,s1,1,0,1,0
T005617,20:32:00,20:32:00,s12,2,0,0,0
T005617,20:42:00,20:42:00,s28,3,1,0,0
T005618,20:50:00,20:50:00,s1,1,0,1,0
T005618,21:12:00,21:12:00,s12,2,0,0,0
T005618,21:22:00,21:22:00,s28,3,1,0,0
T005619,05:30:00,05:30:00,s1,1,0,1,0
T005619,05:52:00,05:52:00,s12,2,0,0,0
T005619,06:02:00,06:02:00,s28,3,1,0,0
T005620,06:20:00,06:20:00,s1,1,0,1,0
T005620,06:42:00,06:42:00,s12,2,0,0,0
T005620,06:52:00,06:52:00,s28,3,1,0,0
T005621,06:50:00,06:50:00,s1,1,0,1,0
T005621,07:12:00,07:12:00,s12,2,0,0,0
T005621,07:22:00,07:22:00,s28,3,1,0,0
T005622,07:20:00,07:20:00,s1,1,0,1,0
T005622,07:42:00,07:42:00,s12,2,0,0,0
T005622,07:52:00,07:52:00,s28,3,1,0,0
T005623,07:50:00,07:50:00,s1,1,0,1,0
T005623,08:12:00,08:12:00,s12,2,0,0,0
T005623,08:22:00,08:22:00,s28,3,1,0,0
T005624,08:20:00,08:20:00,s1,1,0,1,0
T005624,08:42:00,08:42:00,s12,2,0,0,0
T005624,08:52:00,08:52:00,s28,3,1,0,0
T005625,08:50:00,08:50:00,s1,1,0,1,0
T005625,09:12:00,09:12:00,s12,2,0,0,0
T005625,09:22:00,09:22:00,s28,3,1,0,0
T005626,09:30:00,09:30:00,s1,1,0,1,0
T005626,09:52:00,09:52:00,s12,2,0,0,0
T005626,10:02:00,10:02:00,s28,3,1,0,0
T005627,10:30:00,10:30:00,s1,1,0,1,0
T005627,10:52:00,10:52:00,s12,2,0,0,0
T005627,11:02:00,11:02:00,s28,3,1,0,0
T005628,11:30:00,11:30:00,s1,1,0,1,0
T005628,11:52:00,11:52:00,s12,2,0,0,0
T005628,12:02:00,12:02:00,s28,3,1,0,0
T005629,12:30:00,12:30:00,s1,1,0,1,0
T005629,12:52:00,12:52:00,s12,2,0,0,0
T005629,13:02:00,13:02:00,s28,3,1,0,0
T005630,13:30:00,13:30:00,s1,1,0,1,0
T005630,13:52:00,13:52:00,s12,2,0,0,0
T005630,14:02:00,14:02:00,s28,3,1,0,0
T005631,14:30:00,14:30:00,s1,1,0,1,0
T005631,14:52:00,14:52:00,s12,2,0,0,0
T005631,15:02:00,15:02:00,s28,3,1,0,0
T005632,15:30:00,15:30:00,s1,1,0,1,0
T005632,15:52:00,15:52:00,s12,2,0,0,0
T005632,16:02:00,16:02:00,s28,3,1,0,0
T005633,16:20:00,16:20:00,s1,1,0,1,0
T005633,16:42:00,16:42:00,s12,2,0,0,0
T005633,16:52:00,16:52:00,s28,3,1,0,0
T005634,16:50:00,16:50:00,s1,1,0,1,0
T005634,17:12:00,17:12:00,s12,2,0,0,0
T005634,17:22:00,17:22:00,s28,3,1,0,0
T005635,17:20:00,17:20:00,s1,1,0,1,0
T005635,17:42:00,17:42:00,s12,2,0,0,0
T005635,17:52:00,17:52:00,s28,3,1,0,0
T005636,17:50:00,17:50:00,s1,1,0,1,0
T005636,18:12:00,18:12:00,s12,2,0,0,0
T005636,18:22:00,18:22:00,s28,3,1,0,0
T005637,18:20:00,18:20:00,s1,1,0,1,0
T005637,18:42:00,18:42:00,s12,2,0,0,0
T005637,18:52:00,18:52:00,s28,3,1,0,0
T005638,18:50:00,18:50:00,s1,1,0,1,0
T005638,19:12:00,19:12:00,s12,2,0,0,0
T005638,19:22:00,19:22:00,s28,3,1,0,0
T005639,19:30:00,19:30:00,s1,1,0,1,0
T005639,19:52:00,19:52:00,s12,2,0,0,0
T005639,20:02:00,20:02:00,s28,3,1,0,0
T005640,20:30:00,20:30:00,s1,1,0,1,0
T005640,20:52:00,20:52:00,s12,2,0,0,0
T005640,21:02:00,21:02:00,s28,3,1,0,0
T005641,05:30:00,05:30:00,s2,1,0,1,0
T005641,05:37:00,05:37:00,s16,2,1,0,0
T005642,05:50:00,05:50:00,s2,1,0,1,0
T005642,05:57:00,05:57:00,s16,2,1,0,0
T005643,06:10:00,06:10:00,s2,1,0,1,0
T005643,06:17:00,06:17:00,s16,2,1,0,0
T005644,06:20:00,06:20:00,s2,1,0,1,0
T005644,06:27:00,06:27:00,s16,2,1,0,0
T005645,06:30:00,06:30:00,s2,1,0,1,0
T005645,06:37:00,06:37:00,s16,2,1,0,0
T005646,06:40:00,06:40:00,s2,1,0,1,0
T005646,06:47:00,06:47:00,s16,2,1,0,0
T005647,06:50:00,06:50:00,s2,1,0,1,0
T005647,06:57:00,06:57:00,s16,2,1,0,0
T005648,07:00:00,07:00:00,s2,1,0,1,0
T005648,07:07:00,07:07:00,s16,2,1,0,0
T005649,07:10:00,07:10:00,s2,1,0,1,0
T005649,07:17:00,07:17:00,s16,2,1,0,0
T005650,07:20:00,07:20:00,s2,1,0,1,0
T005650,07:27:00,07:27:00,s16,2,1,0,0
T005651,07:30:00,07:30:00,s2,1,0,1,0
T005651,07:37:00,07:37:00,s16,2,1,0,0
T005652,07:40:00,07:40:00,s2,1,0,1,0
T005652,07:47:00,07:47:00,s16,2,1,0,0
T005653,07:50:00,07:50:00,s2,1,0,1,0
T005653,07:57:00,07:57:00,s16,2,1,0,0
T005654,08:00:00,08:00:00,s2,1,0,1,0
T005654,08:07:00,08:07:00,s16,2,1,0,0
T005655,08:10:00,08:10:00,s2,1,0,1,0
T005655,08:17:00,08:17:00,s16,2,1,0,0
T005656,08:20:00,08:20:00,s2,1,0,1,0
T005656,08:27:00,08:27:00,s16,2,1,0,0
T005657,08:30:00,08:30:00,s2,1,0,1,0
T005657,08:37:00,08:37:00,s16,2,1,0,0
T005658,08:40:00,08:40:00,s2,1,0,1,0
T005658,08:47:00,08:47:00,s16,2,1,0,0
T005659,08:50:00,08:50:00,s2,1,0,1,0
T005659,08:57:00,08:57:00,s16,2,1,0,0
T005660,09:00:00,09:00:00,s2,1,0,1,0
T005660,09:07:00,09:07:00,s16,2,1,0,0
T005661,09:10:00,09:10:00,s2,1,0,1,0
T005661,09:17:00,09:17:00,s16,2,1,0,0
T005662,09:30:00,09:30:00,s2,1,0,1,0
T005662,09:37:00,09:37:00,s16,2,1,0,0
T005663,09:50:00,09:50:00,s2,1,0,1,0
T005663,09:57:00,09:57:00,s16,2,1,0,0
T005664,10:10:00,10:10:00,s2,1,0,1,0
T005664,10:17:00,10:17:00,s16,2,1,0,0
T005665,10:30:00,10:30:00,s2,1,0,1,0
T005665,10:37:00,10:37:00,s16,2,1,0,0
T005666,10:50:00,10:50:00,s2,1,0,1,0
T005666,10:57:00,10:57:00,s16,2,1,0,0
T005667,11:10:00,11:10:00,s2,1,0,1,0
T005667,11:17:00,11:17:00,s16,2,1,0,0
T005668,11:30:00,11:30:00,s2,1,0,1,0
T005668,11:37:00,11:37:00,s16,2,1,0,0
T005669,11:50:00,11:50:00,s2,1,0,1,0
T005669,11:57:00,11:57:00,s16,2,1,0,0
T005670,12:10:00,12:10:00,s2,1,0,1,0
T005670,12:17:00,12:17:00,s16,2,1,0,0
T005671,12:30:00,12:30:00,s2,1,0,1,0
T005671,12:37:00,12:37:00,s16,2,1,0,0
T005672,12:50:00,12:50:00,s2,1,0,1,0
T005672,12:57:00,12:57:00,s16,2,1,0,0
T005673,13:10:00,13:10:00,s2,1,0,1,0
T005673,13:17:00,13:17:00,s16,2,1,0,0
T005674,13:30:00,13:30:00,s2,1,0,1,0
T005674,13:37:00,13:37:00,s16,2,1,0,0
T005675,13:50:00,13:50:00,s2,1,0,1,0
T005675,13:57:00,13:57:00,s16,2,1,0,0
T005676,14:10:00,14:10:00,s2,1,0,1,0
T005676,14:17:00,14:17:00,s16,2,1,0,0
T005677,14:30:00,14:30:00,s2,1,0,1,0
T005677,14:37:00,14:37:00,s16,2,1,0,0
T005678,14:50:00,14:50:00,s2,1,0,1,0
T005678,14:57:00,14:57:00,s16,2,1,0,0
T005679,15:10:00,15:10:00,s2,1,0,1,0
T005679,15:17:00,15:17:00,s16,2,1,0,0
T005680,15:30:00,15:30:00,s2,1,0,1,0
T005680,15:37:00,15:37:00,s16,2,1,0,0
T005681,15:50:00,15:50:00,s2,1,0,1,0
T005681,15:57:00,15:57:00,s16,2,1,0,0
T005682,16:10:00,16:10:00,s2,1,0,1,0
T005682,16:17:00,16:17:00,s16,2,1,0,0
T005683,16:20:00,16:20:00,s2,1,0,1,0
T005683,16:27:00,16:27:00,s16,2,1,0,0
T005684,16:30:00,16:30:00,s2,1,0,1,0
T005684,16:37:00,16:37:00,s16,2,1,0,0
T005685,16:40:00,16:40:00,s2,1,0,1,0
T005685,16:47:00,16:47:00,s16,2,1,0,0
T005686,16:50:00,16:50:00,s2,1,0,1,0
T005686,16:57:00,16:57:00,s16,2,1,0,0
T005687,17:00:00,17:00:00,s2,1,0,1,0
T005687,17:07:00,17:07:00,s16,2,1,0,0
T005688,17:10:00,17:10:00,s2,1,0,1,0
T005688,17:17:00,17:17:00,s16,2,1,0,0
T005689,17:20:00,17:20:00,s2,1,0,1,0
T005689,17:27:00,17:27:00,s16,2,1,0,0
T005690,17:30:00,17:30:00,s2,1,0,1,0
T005690,17:37:00,17:37:00,s16,2,1,0,0
T005691,17:40:00,17:40:00,s2,1,0,1,0
T005691,17:47:00,17:47:00,s16,2,1,0,0
T005692,17:50:00,17:50:00,s2,1,0,1,0
T005692,17:57:00,17:57:00,s16,2,1,0,0
T005693,18:00:00,18:00:00,s2,1,0,1,0
T005693,18:07:00,18:07:00,s16,2,1,0,0
T005694,18:10:00,18:10:00,s2,1,0,1,0
T005694,18:17:00,18:17:00,s16,2,1,0,0
T005695,18:20:00,18:20:00,s2,1,0,1,0
T005695,18:27:00,18:27:00,s16,2,1,0,0
T005696,18:30:00,18:30:00,s2,1,0,1,0
T005696,18:37:00,18:37:00,s16,2,1,0,0
T005697,18:40:00,18:40:00,s2,1,0,1,0
T005697,18:47:00,18:47:00,s16,2,1,0,0
T005698,18:50:00,18:50:00,s2,1,0,1,0
T005698,18:57:00,18:57:00,s16,2,1,0,0
T005699,19:00:00,19:00:00,s2,1,0,1,0
T005699,19:07:00,19:07:00,s16,2,1,0,0
T005700,19:10:00,19:10:00,s2,1,0,1,0
T005700,19:17:00,19:17:00,s16,2,1,0,0
T005701,19:30:00,19:30:00,s2,1,0,1,0
T005701,19:37:00,19:37:00,s16,2,1,0,0
T005702,19:50:00,19:50:00,s2,1,0,1,0
T005702,19:57:00,19:57:00,s16,2,1,0,0
T005703,20:10:00,20:10:00,s2,1,0,1,0
T005703,20:17:00,20:17:00,s16,2,1,0,0
T005704,20:30:00,20:30:00,s2,1,0,1,0
T005704,20:37:00,20:37:00,s16,2,1,0,0
T005705,20:50:00,20:50:00,s2,1,0,1,0
T005705,20:57:00,20:57:00,s16,2,1,0,0
T005706,05:30:00,05:30:00,s2,1,0,1,0
T005706,05:37:00,05:37:00,s16,2,1,0,0
T005707,06:10:00,06:10:00,s2,1,0,1,0
T005707,06:17:00,06:17:00,s16,2,1,0,0
T005708,06:30:00,06:30:00,s2,1,0,1,0
T005708,06:37:00,06:37:00,s16,2,1,0,0
T005709,06:50:00,06:50:00,s2,1,0,1,0
T005709,06:57:00,06:57:00,s16,2,1,0,0
T005710,07:10:00,07:10:00,s2,1,0,1,0
T005710,07:17:00,07:17:00,s16,2,1,0,0
T005711,07:30:00,07:30:00,s2,1,0,1,0
T005711,07:37:00,07:37:00,s16,2,1,0,0
T005712,07:50:00,07:50:00,s2,1,0,1,0
T005712,07:57:00,07:57:00,s16,2,1,0,0
T005713,08:10:00,08:10:00,s2,1,0,1,0
T005713,08:17:00,08:17:00,s16,2,1,0,0
T005714,08:30:00,08:30:00,s2,1,0,1,0
T005714,08:37:00,08:37:00,s16,2,1,0,0
T005715,08:50:00,08:50:00,s2,1,0,1,0
T005715,08:57:00,08:57:00,s16,2,1,0,0
T005716,09:10:00,09:10:00,s2,1,0,1,0
T005716,09:17:00,09:17:00,s16,2,1,0,0
T005717,09:50:00,09:50:00,s2,1,0,1,0
T005717,09:57:00,09:57:00,s16,2,1,0,0
T005718,10:30:00,10:30:00,s2,1,0,1,0
T005718,10:37:00,10:37:00,s16,2,1,0,0
T005719,11:10:00,11:10:00,s2,1,0,1,0
T005719,11:17:00,11:17:00,s16,2,1,0,0
T005720,11:50:00,11:50:00,s2,1,0,1,0
T005720,11:57:00,11:57:00,s16,2,1,0,0
T005721,12:30:00,12:30:00,s2,1,0,1,0
T005721,12:37:00,12:37:00,s16,2,1,0,0
T005722,13:10:00,13:10:00,s2,1,0,1,0
T005722,13:17:00,13:17:00,s16,2,1,0,0
T005723,13:50:00,13:50:00,s2,1,0,1,0
T005723,13:57:00,13:57:00,s16,2,1,0,0
T005724,14:30:00,14:30:00,s2,1,0,1,0
T005724,14:37:00,14:37:00,s16,2,1,0,0
T005725,15:10:00,15:10:00,s2,1,0,1,0
T005725,15:17:00,15:17:00,s16,2,1,0,0
T005726,15:50:00,15:50:00,s2,1,0,1,0
T005726,15:57:00,15:57:00,s16,2,1,0,0
T005727,16:20:00,16:20:00,s2,1,0,1,0
T005727,16:27:00,16:27:00,s16,2,1,0,0
T005728,16:40:00,16:40:00,s2,1,0,1,0
T005728,16:47:00,16:47:00,s16,2,1,0,0
T005729,17:00:00,17:00:00,s2,1,0,1,0
T005729,17:07:00,17:07:00,s16,2,1,0,0
T005730,17:20:00,17:20:00,s2,1,0,1,0
T005730,17:27:00,17:27:00,s16,2,1,0,0
T005731,17:40:00,17:40:00,s2,1,0,1,0
T005731,17:47:00,17:47:00,s16,2,1,0,0
T005732,18:00:00,18:00:00,s2,1,0,1,0
T005732,18:07:00,18:07:00,s16,2,1,0,0
T005733,18:20:00,18:20:00,s2,1,0,1,0
T005733,18:27:00,18:27:00,s16,2,1,0,0
T005734,18:40:00,18:40:00,s2,1,0,1,0
T005734,18:47:00,18:47:00,s16,2,1,0,0
T005735,19:00:00,19:00:00,s2,1,0,1,0
T005735,19:07:00,19:07:00,s16,2,1,0,0
T005736,19:30:00,19:30:00,s2,1,0,1,0
T005736,19:37:00,19:37:00,s16,2,1,0,0
T005737,20:10:00,20:10:00,s2,1,0,1,0
T005737,20:17:00,20:17:00,s16,2,1,0,0
T005738,20:50:00,20:50:00,s2,1,0,1,0
T005738,20:57:00,20:57:00,s16,2,1,0,0
T005739,05:30:00,05:30:00,s2,1,0,1,0
T005739,05:37:00,05:37:00,s16,2,1,0,0
T005740,06:20:00,06:20:00,s2,1,0,1,0
T005740,06:27:00,06:27:00,s16,2,1,0,0
T005741,06:50:00,06:50:00,s2,1,0,1,0
T005741,06:57:00,06:57:00,s16,2,1,0,0
T005742,07:20:00,07:20:00,s2,1,0,1,0
T005742,07:27:00,07:27:00,s16,2,1,0,0
T005743,07:50:00,07:50:00,s2,1,0,1,0
T005743,07:57:00,07:57:00,s16,2,1,0,0
T005744,08:20:00,08:20:00,s2,1,0,1,0
T005744,08:27:00,08:27:00,s16,2,1,0,0
T005745,08:50:00,08:50:00,s2,1,0,1,0
T005745,08:57:00,08:57:00,s16,2,1,0,0
T005746,09:30:00,09:30:00,s2,1,0,1,0
T005746,09:37:00,09:37:00,s16,2,1,0,0
T005747,10:30:00,10:30:00,s2,1,0,1,0
T005747,10:37:00,10:37:00,s16,2,1,0,0
T005748,11:30:00,11:30:00,s2,1,0,1,0
T005748,11:37:00,11:37:00,s16,2,1,0,0
T005749,12:30:00,12:30:00,s2,1,0,1,0
T005749,12:37:00,12:37:00,s16,2,1,0,0
T005750,13:30:00,13:30:00,s2,1,0,1,0
T005750,13:37:00,13:37:00,s16,2,1,0,0
T005751,14:30:00,14:30:00,s2,1,0,1,0
T005751,14:37:00,14:37:00,s16,2,1,0,0
T005752,15:30:00,15:30:00,s2,1,0,1,0
T005752,15:37:00,15:37:00,s16,2,1,0,0
T005753,16:20:00,16:20:00,s2,1,0,1,0
T005753,16:27:00,16:27:00,s16,2,1,0,0
T005754,16:50:00,16:50:00,s2,1,0,1,0
T005754,16:57:00,16:57:00,s16,2,1,0,0
T005755,17:20:00,17:20:00,s2,1,0,1,0
T005755,17:27:00,17:27:00,s16,2,1,0,0
T005756,17:50:00,17:50:00,s2,1,0,1,0
T005756,17:57:00,17:57:00,s16,2,1,0,0
T005757,18:20:00,18:20:00,s2,1,0,1,0
T005757,18:27:00,18:27:00,s16,2,1,0,0
T005758,18:50:00,18:50:00,s2,1,0,1,0
T005758,18:57:00,18:57:00,s16,2,1,0,0
T005759,19:30:00,19:30:00,s2,1,0,1,0
T005759,19:37:00,19:37:00,s16,2,1,0,0
T005760,20:30:00,20:30:00,s2,1,0,1,0
T005760,20:37:00,20:37:00,s16,2,1,0,0
T005761,05:30:00,05:30:00,s2,1,0,1,0
T005761,05:37:00,05:37:00,s16,2,1,0,0
T005762,05:50:00,05:50:00,s2,1,0,1,0
T005762,05:57:00,05:57:00,s16,2,1,0,0
T005763,06:10:00,06:10:00,s2,1,0,1,0
T005763,06:17:00,06:17:00,s16,2,1,0,0
T005764,06:20:00,06:20:00,s2,1,0,1,0
T005764,06:27:00,06:27:00,s16,2,1,0,0
T005765,06:30:00,06:30:00,s2,1,0,1,0
